"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Tyrell Williams","OAK","1","WR","7","5","0","46","0","1","0","0","71.4","12.29","6.57","9.2","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.6","0.27","3.12"
"Damiere Byrd","ARZ","1","WR","7","6","0","45","0","0","0","1","85.7","4.71","6.43","7.5","2.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.5","0.2","1.75"
"Geremy Davis","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Stefon Diggs","MIN","1","WR","7","1","1","52","0","1","1","1","14.3","21.43","7.43","52","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","12.2","0.21","12.2"
"Chris Conley","JAX","1","WR","5","4","0","73","0","0","0","0","80","14.8","14.6","18.25","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.3","0.21","2.83"
"Devin Smith","DAL","1","WR","3","3","1","74","0","1","1","0","100","18.33","24.67","24.67","6.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.4","0.91","5.47"
"Amari Cooper","DAL","1","WR","5","4","0","44","0","1","0","1","80","8.2","8.8","11","2.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.4","0.23","3.6"
"Seth Roberts","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"T.J. Jones","NYG","1","WR","4","3","0","38","0","1","0","0","75","10.75","9.5","12.67","6.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.8","0.46","4.27"
"De'Anthony Thomas","KC","1","WR","1","1","0","6","0","0","0","0","100","3","6","6","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.4","1.6"
"Donte Moncrief","PIT","1","WR","1","0","0","0","0","0","0","1","0","12","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Allen Robinson II","CHI","1","WR","7","4","0","41","0","0","0","0","57.1","14.43","5.86","10.25","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.1","0.15","2.02"
"Cody Latimer","NYG","1","WR","4","3","0","30","0","0","0","0","75","10","7.5","10","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6","0.15","2"
"Brandin Cooks","LA","1","WR","4","3","1","74","0","1","0","1","75","22.25","18.5","24.67","1.67","","","","","","","","","","","","1","0","2","0","0","0","2","3","0","0","0","","","","","","","","","0","0","16.6","0.26","4.15"
"Odell Beckham Jr.","CLV","1","WR","9","6","1","161","1","1","1","0","66.7","16.44","17.89","26.83","15.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","28.1","0.48","4.68"
"Mike Evans","TB","1","WR","8","4","1","61","0","0","0","0","50","15.38","7.63","15.25","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.1","0.18","2.52"
"DeAndre Hopkins","HST","1","WR","8","5","0","40","0","0","0","0","62.5","11.75","5","8","0.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9","0.15","1.8"
"Josh Gordon","NE","1","WR","4","2","0","19","0","0","0","0","50","6.5","4.75","9.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.07","1.95"
"Josh Bellamy","NYJ","1","WR","2","1","0","5","0","0","0","1","50","6","2.5","5","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.04","1.5"
"Marvin Jones Jr.","DET","1","WR","6","5","0","43","0","0","0","0","83.3","15","7.17","8.6","0.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.3","0.17","1.86"
"Travis Benjamin","LAC","1","WR","2","0","0","0","0","0","0","1","0","7.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Hogan","CAR","1","WR","1","1","0","12","0","0","0","0","100","8","12","12","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.2","0.73","2.2"
"Julio Jones","ATL","1","WR","9","5","1","106","1","2","1","0","55.6","13.11","11.78","21.2","11.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27.6","0.54","5.52"
"Antonio Brown","NE","1","WR","8","4","0","56","0","1","0","0","50","12.5","7","14","1.5","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","16.1","0.67","3.22"
"Ted Ginn Jr.","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tre'Quan Smith","NO","1","WR","3","3","0","49","0","0","0","0","100","3.67","16.33","16.33","12.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.9","0.21","2.63"
"Keke Coutee","HST","1","WR","4","2","0","7","0","0","0","0","50","8.25","1.75","3.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.7","0.1","1.35"
"Mecole Hardman","KC","1","WR","5","4","1","61","0","1","1","0","80","12.6","12.2","15.25","3.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.1","0.29","4.03"
"JoJo Natson","LA","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Zach Pascal","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Isaiah McKenzie","BUF","1","WR","2","2","0","40","0","1","0","0","100","7.5","20","20","12.5","","","","","","","","","","","","1","0","4","0","0","0","4","3","1","1","0","","","","","","","","","0","0","12.4","0.78","4.13"
"Ryan Switzer","PIT","1","WR","3","1","0","0","0","0","0","0","33.3","2.33","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1","0.08","1"
"Dede Westbrook","JAX","1","WR","5","1","0","3","0","0","0","1","20","7.2","0.6","3","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.3","0.02","1.3"
"Cooper Kupp","LA","1","WR","8","5","1","120","1","0","0","0","62.5","7.63","15","24","15.6","","","","","","","","","","","","1","0","6","0","0","0","6","9","0","0","0","","","","","","","","","0","0","17.6","0.28","2.93"
"JuJu Smith-Schuster","PIT","1","WR","8","5","1","84","0","0","0","0","62.5","16","10.5","16.8","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","13.4","0.29","2.68"
"Chris Moore","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Boyd","CIN","1","WR","10","10","1","122","1","0","0","0","100","6.6","12.2","12.2","5.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.2","0.41","2.22"
"Adam Humphries","TEN","1","WR","2","2","0","-1","0","0","0","0","100","-4.5","-0.5","-0.5","4","","","","","","","","","","","","1","0","1","0","0","0","1","2","0","0","0","","","","","","","","","0","0","2","0.06","0.67"
"Darius Jennings","TEN","1","WR","1","1","0","11","0","0","0","0","100","6","11","11","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","2.1","2.1"
"Ty Montgomery","NYJ","1","WR","3","3","0","15","0","0","0","0","100","1","5","5","4","","","","","","","","","","","","3","0","25","0","0","0","8.33","2.33","0","0","0","","","","","","","","","0","0","7","0.29","1.17"
"Phillip Dorsett","NE","1","WR","3","3","0","39","0","0","0","0","100","12.33","13","13","0.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.9","0.2","2.3"
"Nelson Agholor","PHI","1","WR","11","8","1","107","1","1","0","2","72.7","12.82","9.73","13.38","2.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.7","0.32","3.09"
"Sammy Watkins","KC","1","WR","12","6","0","49","0","0","0","0","50","10.92","4.08","8.17","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.9","0.16","1.82"
"Russell Shepard","NYG","1","WR","3","2","0","19","0","0","0","0","66.7","5","6.33","9.5","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.1","1.95"
"Cordarrelle Patterson","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","1","50","0","0","0","25","3.5","0","0","0","","","","","","","","","0","0","5","0.33","2.5"
"Mohamed Sanu","ATL","1","WR","7","4","0","16","0","0","0","0","57.1","4.86","2.29","4","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.11","1.4"
"Danny Amendola","DET","1","WR","1","0","0","0","0","0","0","0","0","6","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Larry Fitzgerald","ARZ","1","WR","10","5","2","104","1","0","0","0","50","11.6","10.4","20.8","9.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.4","0.29","3.08"
"Deonte Harris","NO","1","WR","1","1","0","-7","0","0","0","0","100","-4","-7","-7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.3","0.3","0.3"
"Steven Sims","WAS","1","WR","1","1","0","3","0","0","0","0","100","-4","3","3","7","","","","","","","","","","","","3","0","16","0","0","0","5.33","1","0","0","0","","","","","","","","","0","0","2.9","0.58","0.72"
"Anthony Miller","CHI","1","WR","1","1","0","2","0","0","0","0","100","-4","2","2","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.04","1.2"
"Allen Lazard","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keith Kirkwood","NO","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Braxton Berrios","NYJ","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Parris Campbell","IND","1","WR","1","1","0","12","0","1","0","0","100","18","12","12","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.2","0.46","8.2"
"Ray-Ray McCloud III","CAR","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Christian Kirk","ARZ","1","WR","7","6","0","114","1","0","0","0","85.7","8.71","16.29","19","10.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.4","0.33","2.9"
"Hunter Renfrow","OAK","1","WR","7","4","0","30","0","0","0","1","57.1","6.14","4.29","7.5","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.15","1.75"
"DaeSean Hamilton","DEN","1","WR","5","2","0","15","0","0","0","0","40","8.2","3","7.5","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.07","1.75"
"Trey Quinn","WAS","1","WR","7","4","0","36","0","0","0","0","57.1","5.29","5.14","9","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.6","0.16","1.9"
"Richie James Jr.","SF","1","WR","4","1","0","7","0","0","0","1","25","15.75","1.75","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.05","1.7"
"Chad Beebe","MIN","1","WR","1","1","1","61","0","0","0","0","100","3","61","61","58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.1","0.44","7.1"
"Geronimo Allison","GB","1","WR","4","4","0","25","0","1","0","0","100","2.5","6.25","6.25","5.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","12.5","0.4","3.13"
"Chester Rogers","IND","1","WR","4","3","0","24","0","0","0","1","75","0","6","8","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.19","1.8"
"Trevor Davis","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jamison Crowder","NYJ","1","WR","6","4","0","40","0","0","0","0","66.7","8.17","6.67","10","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8","0.13","2"
"Tyler Lockett","SEA","1","WR","12","10","0","79","0","0","0","1","83.3","6.92","6.58","7.9","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.9","0.26","1.79"
"Breshad Perriman","TB","1","WR","4","0","0","0","0","0","0","1","0","19","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Willie Snead IV","BLT","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.03","1.5"
"Allen Hurns","MIA","1","WR","2","1","0","13","0","0","0","0","50","22","6.5","13","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.3","0.08","2.3"
"Jarvis Landry","CLV","1","WR","7","3","0","32","0","0","0","1","42.9","7.86","4.57","10.67","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.2","0.1","2.07"
"Kenny Stills","HST","1","WR","3","2","0","38","0","0","0","0","66.7","15.67","12.67","19","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.24","2.9"
"Cole Beasley","BUF","1","WR","4","4","1","83","0","0","0","0","100","12.25","20.75","20.75","8.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.3","0.35","3.08"
"Jarius Wright","CAR","1","WR","6","2","0","15","0","0","0","1","33.3","12.5","2.5","7.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.07","1.75"
"Randall Cobb","DAL","1","WR","6","5","0","24","0","0","0","0","83.3","1.33","4","4.8","5","","","","","","","","","","","","2","0","11","0","0","0","5.5","4.5","0","0","0","","","","","","","","","0","0","8.5","0.16","1.21"
"Diontae Spencer","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Justin Watson","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquise Brown","BLT","1","WR","12","8","1","86","0","0","0","0","66.7","10.17","7.17","10.75","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.6","0.33","2.08"
"Deebo Samuel","SF","1","WR","6","5","0","86","0","1","0","1","83.3","4.17","14.33","17.2","15.8","","","","","","","","","","","","2","0","7","0","0","0","3.5","4","2","1","0","","","","","","","","","0","0","20.3","0.75","2.9"
"Calvin Ridley","ATL","1","WR","10","8","0","105","1","1","0","1","80","17.5","10.5","13.13","2.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.5","0.6","3.06"
"Damion Ratley","CLV","1","WR","2","2","0","50","0","0","0","0","100","13","25","25","12","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.18","3.5"
"Cedrick Wilson","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Malik Turner","SEA","1","WR","3","3","0","54","0","0","0","0","100","7.33","18","18","10.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.4","0.53","2.8"
"Kelvin Harmon","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Olabisi Johnson","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"James Washington","PIT","1","WR","2","2","0","23","0","0","0","0","100","8","11.5","11.5","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.3","0.13","2.15"
"D.J. Chark Jr.","JAX","1","WR","9","7","0","55","0","1","0","0","77.8","9.44","6.11","7.86","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.5","0.36","2.64"
"River Cracraft","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"KeeSean Johnson","ARZ","1","WR","2","1","0","31","0","0","0","0","50","22","15.5","31","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","4.1","0.23","4.1"
"Diontae Johnson","PIT","1","WR","3","1","0","17","0","0","0","1","33.3","13","5.67","17","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.7","0.1","2.7"
"John Ursua","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"KhaDarel Hodge","CLV","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Kendrick Bourne","SF","1","WR","2","1","0","4","0","0","0","0","50","6","2","4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.06","1.4"
"C.J. Board","JAX","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Robert Davis","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
